,# src,RA(deg),err_RA(deg), Dec(deg), err_Dec(deg), Flux(Jy), err_Flux(Jy)
1509,1509,17.1961737927,0.0032032363783,-38.9400700381,0.0051140811678,0.60679303385,0.0691418277284
1510,1510,27.5079981029,0.0010568665305,-26.0232166436,0.0015051341647,0.501084177659,0.0192093531062
1511,1511,39.6710116588,0.0072668306017,-18.8575268604,0.0075429189622,0.213540489666,0.0412020160438
1512,1512,20.5929681015,0.0005217053717,-36.077953665,0.0009097015053,1.78123306326,0.035993873465
1513,1513,33.9545179313,0.0034393574912,-36.4930328896,0.0062478725139,0.273431668307,0.0435916773666
1514,1514,14.671445596,0.0048043150578,-27.3456244859,0.009200903547,0.159049309526,0.022221929763
1515,1515,14.8896726857,0.0032702572048,-10.2680179379,0.0042476893526,0.71072017507,0.0507569292775
1516,1516,27.4208115505,0.010889723505,-7.67597854665,0.0135828049627,0.312378437857,0.0675685077899
1517,1517,29.9492215729,0.0010551687909,-14.0501604465,0.001346944298,0.99113475305,0.0288481653572
1518,1518,21.7561298082,0.0005367358194,-24.7178972238,0.0009334664669,1.03880891346,0.0191570477721
1519,1519,26.1632801195,0.002079578171,-18.0276222028,0.0046194633344,0.237985443055,0.0176771377036
1520,1520,27.444735806,0.0014478674105,-33.2407450287,0.00177957298,0.641646572621,0.0248042381993
1521,1521,31.7871447591,0.0009254083629,-18.2075659594,0.0011373573332,0.859779186029,0.0216690151988
1522,1522,9.02296488246,0.0009711376195,-30.3322645083,0.0020436921256,1.04984017308,0.0357397144392
1523,1523,36.5522708513,0.0027667668255,-17.8966755798,0.0041140571903,0.391506877112,0.026738299421
1524,1524,28.7228982071,0.0066762883864,-26.4917376961,0.0064449514019,0.141629958298,0.0171683982235
1525,1525,18.8906631078,0.001983002869,-23.0510696941,0.0032639842748,0.33360110905,0.0204262355121
1526,1526,12.3708030376,0.009928888674,-32.0570942454,0.0126417816883,0.275172247065,0.0363494029972
1527,1527,37.0288167082,0.0094907422978,-10.6570269131,0.0112119900677,0.339244109187,0.0629110998526
1528,1528,23.7846078669,0.0016331585347,-35.5092525687,0.002976543862,0.476877808241,0.0317422794565
1529,1529,24.6860179304,0.005794550404,-12.5527080921,0.0056902212139,0.237946063364,0.0310443184889
1530,1530,39.7390069686,0.0012010494483,-22.5875052067,0.0016100394154,0.811739754685,0.0303367611008
1531,1531,16.6455787806,0.0016912247716,-32.9240993969,0.0024702262699,0.526045740517,0.0282942986125
1532,1532,24.2883964053,0.0041368925056,-24.6321745823,0.0068435261398,0.130136617336,0.0153655781198
1533,1533,24.1541507803,0.0042022433529,-36.4565607854,0.0071918262315,0.248660189204,0.0387993322234
1534,1534,12.0396280437,0.0076316829523,-10.5751438479,0.0104713804093,0.373960775417,0.0614500774971
1535,1535,25.3288160738,0.0013563319316,-22.1761051174,0.0019351984992,0.385996747099,0.0173128486486
1536,1536,41.9981256854,0.0012407170945,-26.1794070153,0.0014238313419,1.15600194976,0.0434371496009
1537,1537,26.028279653,0.0036720841567,-14.7272229938,0.0057118040503,0.258103827902,0.0250231834817
1538,1538,41.3894004724,0.0020046752915,-23.886086358,0.0029523345183,0.632983273736,0.0376837023418
1539,1539,33.5241021197,0.0061206181814,-15.9178532988,0.0067673120656,0.174176025356,0.0265877671033
1540,1540,26.2502670779,0.0041345624471,-19.5941781709,0.005159089923,0.204595366488,0.0186884421976
1541,1541,33.781148116,0.0052160682984,-25.8528561601,0.0054931303339,0.13622387678,0.0206475740986
1542,1542,38.312986874,0.0118013424646,-20.9209669052,0.0125656842603,0.157124581648,0.031385655664
1543,1543,40.2320235123,0.0038576937195,-12.9665964002,0.0037882824569,0.734531124808,0.0610716504759
1544,1544,36.1235216983,0.0052694733684,-11.2604780021,0.0073233649979,0.46418732924,0.0566765051673
1545,1545,36.9690879831,0.0024325678447,-26.9601947233,0.0033231607164,0.33093951499,0.0288144017343
1546,1546,35.1803361943,0.0010409987704,-23.136513808,0.0014357480813,0.644826672764,0.022447977893
1547,1547,38.6308407696,0.003095442931,-32.1261789565,0.0049332747844,0.349658899533,0.0382188849742
1548,1548,35.9585606845,0.0009037892435,-23.0981244523,0.0010521917062,0.671267545136,0.0249910654068
1549,1549,21.1196420314,0.002430673177,-24.8069651595,0.0038566364618,0.27099443585,0.0185389674964
1550,1550,36.077934129,0.0049826429728,-11.6347745744,0.0070620122041,0.523490561625,0.0490652342078
1551,1551,29.7483554446,0.0038780351419,-30.4757707445,0.0060404369101,0.178762101653,0.0268572728572
1552,1552,36.3195116825,0.0039277748881,-29.8698490327,0.0042302470925,0.257938202043,0.029007234773
1553,1553,14.9982222337,0.0072710566155,-7.77614198385,0.0088809684689,0.367342505051,0.0664937117364
1554,1554,14.80811707,0.0041555281881,-7.98561778142,0.0048571436711,0.653651220589,0.0720409582413
1555,1555,9.64872230906,0.0021647539891,-21.2895019546,0.002843609573,0.620926560768,0.0332202290035
1556,1556,42.029867747,0.0007591530031,-29.4881079036,0.0008125211749,2.30666223005,0.0456978012578
1557,1557,31.9296764487,0.0065953454096,-37.0519661987,0.0099725804591,0.181331449768,0.041023164826
1558,1558,31.1651919975,0.0093907223826,-26.665446103,0.0096081355937,0.0953542045549,0.0189177355206
1559,1559,34.758296507,0.0091619661542,-17.856632521,0.0084372262384,0.167366629916,0.0243302065872
1560,1560,19.2135230342,0.0014085485195,-30.5328722092,0.0022912983817,0.445053430698,0.0237055425061
1561,1561,28.862195339,0.0012238954695,-32.5651383055,0.0017784087034,0.611341061939,0.0219966595823
1562,1562,12.4677416147,0.0036874639674,-21.4932112851,0.0059860397332,0.284502381952,0.0282860293513
1563,1563,8.44473272575,0.0020816929061,-25.4870122063,0.0033991942663,0.600620175664,0.0457039583148
1564,1564,13.6199252369,0.0017880366052,-25.3814709809,0.0022841942285,0.474641819345,0.0259969932096
1565,1565,5.89320073628,0.0025238626562,-21.1013738297,0.0038168712066,0.748331278535,0.0515651662249
1566,1566,31.8555371622,0.0044456541447,-24.0089827792,0.0052934842392,0.158669936258,0.0189847607285
1567,1567,30.7277929437,0.0023454888301,-32.3790868922,0.0030047097388,0.321119957699,0.0220680204828
1568,1568,41.6830352571,0.0025061516475,-32.3700116886,0.0026295057878,0.774924673751,0.0571769674048
1569,1569,38.5842326012,0.0075426298734,-19.8145869194,0.0068303625755,0.210963708629,0.0371897639482
1570,1570,22.8238586521,0.0071935035113,-10.4764169154,0.0111731938118,0.199398230169,0.0400638127606
1571,1571,22.3436934849,0.0049122264238,-6.04345041231,0.0055149118233,0.815936965401,0.0857014537689
1572,1572,33.1208837986,0.001325477542,-27.6675064686,0.0017298154961,0.490675893304,0.022833163816
1573,1573,28.037997837,0.0026463244552,-15.9189134522,0.0035643903973,0.267870232504,0.0244309906011
1574,1574,38.7726190966,0.0020130172966,-20.186591154,0.0026693367888,0.470537771016,0.0305420299815
1575,1575,17.0392331134,0.0022267614169,-25.0414396986,0.0027884840149,0.345111243919,0.0218859189566
1576,1576,34.9858406208,0.0057861234746,-25.1820127569,0.0086375527162,0.120602749681,0.019522311943
1577,1577,26.2471085792,0.0036449133004,-23.656581441,0.0041847980222,0.166431142984,0.0169851331438
1578,1578,28.0189512311,0.0001977859693,-29.6358433078,0.0002789137935,3.68162527703,0.0256717410506
1579,1579,12.1573549916,0.0015567128365,-28.7939629773,0.0029085995677,0.507536415288,0.0281406016268
1580,1580,22.7911897119,0.001615591267,-21.389100572,0.0026000444617,0.298775090338,0.0153017752859
1581,1581,38.5946573056,0.0007409146035,-20.6153835025,0.0009478235789,1.38353227704,0.031951763658
1582,1582,41.3305894843,0.0033321310569,-26.8473150281,0.0052670469946,0.352604560715,0.0322773160481
1583,1583,14.7812477965,0.005437679869,-15.4318068031,0.0060009088949,0.252872671283,0.0345431795931
1584,1584,34.2682709406,0.0037015860434,-28.4434459937,0.0067581779337,0.162876664069,0.0221478650998
1585,1585,26.1503813897,0.0009138550185,-21.6497687436,0.0011684719907,0.692413130184,0.0188732582887
1586,1586,17.6444144024,0.0093655960684,-23.5267750595,0.0092343425007,0.116623586445,0.0203636458058
1587,1587,25.3537301936,0.003791080098,-12.7976566536,0.0052952446281,0.248892363748,0.0299567509045
1588,1588,32.2420302404,0.0024468853182,-30.9714726275,0.0040189214923,0.236070662407,0.0240207557207
1589,1589,13.8470286127,0.0008840861545,-36.3379510688,0.0018903546178,1.34938810346,0.0541697373444
1590,1590,10.421574623,0.0037856347826,-15.2825435884,0.0061916159884,0.336787470149,0.0426277367516
1591,1591,21.8717694909,0.0001311658715,-14.0915376218,0.0001632102991,8.71808987036,0.0327639439984
1592,1592,23.674252836,0.0017760544914,-13.3563106075,0.0023896510873,0.56443709647,0.0290083807411
1593,1593,35.8296406031,0.0088983266045,-16.9095834935,0.0094368949858,0.200325862514,0.028780573681
1594,1594,38.1909651968,0.0046562601714,-15.3873638129,0.0067309295649,0.268650909198,0.0406046366555
1595,1595,30.9168667052,0.0010724912797,-14.6672257722,0.0012291391917,1.03737054479,0.0282304018916
1596,1596,26.6990710094,0.00592242432,-18.4976331808,0.0204381032074,0.163150640612,0.0185037678737
1597,1597,8.56889220022,0.0029196257444,-24.9447940513,0.004219426931,0.435176923873,0.0337668498392
1598,1598,18.5943610649,0.0003435895743,-33.0162121178,0.0005618617475,2.32289790467,0.0284991391429
1599,1599,10.7457117157,0.0036303554734,-34.4501188372,0.0118300693661,0.384681492786,0.0568547323801
1600,1600,36.8768186585,0.0066060155545,-19.8711529235,0.0095049899397,0.168481379094,0.0286219187312
1601,1601,8.9009343289,0.0014168076755,-28.4215898339,0.0024211283406,0.742322677213,0.0368477973924
1602,1602,35.0227738222,0.0004208375322,-36.7351335601,0.0006096627625,3.42112183221,0.0487290673441
1603,1603,40.3159470899,0.0018694591349,-28.6723707373,0.0020963995987,0.747893932882,0.036523362155
1604,1604,20.0357359609,0.0017524727534,-23.8278833452,0.0027122695509,0.332129781256,0.0183872995946
1605,1605,14.323104558,0.003817244641,-21.5717474356,0.0082555677213,0.145717490643,0.0267534702965
1606,1606,17.3646815317,0.0019917969651,-19.6727489733,0.0027542552525,0.32585402576,0.0245405988105
1607,1607,32.4753466809,0.000988605236,-33.2720021415,0.0013564338923,0.914338592499,0.0270562111526
1608,1608,24.4576218022,0.0013297152884,-26.1250454883,0.00237629401,0.11690894791,0.0177330979553
1609,1609,37.0465752058,0.0043548815419,-16.755924633,0.0061469032389,0.230869767263,0.031512358658
1610,1610,19.7636456458,0.0060820480769,-18.0191076679,0.0091215263004,0.12331659101,0.020843264025
1611,1611,18.1610865569,0.0020028472634,-22.7672573243,0.0030605326061,0.255281750669,0.0238189128431
1612,1612,27.6118395177,0.0019879253613,-11.1176704709,0.0027656308719,0.709444559932,0.03710340399
1613,1613,20.6815659054,0.0009294057338,-15.7012478468,0.0012403911091,1.15593719169,0.0305231524375
1614,1614,33.2868575786,0.0016130116808,-35.0391304212,0.0025797159515,0.561939312264,0.0295638853354
1615,1615,24.7795710077,0.0044395532242,-24.8750282163,0.0085613865966,0.131546877917,0.0180577257724
1616,1616,33.9589828037,0.0068475549389,-18.0184280089,0.0081569597015,0.143952809822,0.0202937246002
1617,1617,29.7504996825,0.0037374527827,-17.7690296811,0.0064283829629,0.192803550653,0.0208453311074
1618,1618,32.8973719287,0.0019468792738,-15.8864034543,0.0029551630495,0.422408978205,0.0285329123064
1619,1619,40.5808047883,0.0022423023532,-30.6512179353,0.002404637297,0.681964759851,0.0389583698924
1620,1620,24.0955792255,0.0058221824531,-27.4631649546,0.0072125781986,0.129983456016,0.0191959554107
1621,1621,17.0926420527,0.0065284336211,-21.8390098789,0.007367854821,0.149930957203,0.0239574498287
1622,1622,34.9152614099,0.0021932256959,-35.1451357693,0.0036485756161,0.500218126244,0.0375624061108
1623,1623,27.4814341371,0.0028875272794,-26.3343919643,0.0040410232938,0.208019112597,0.0199452951737
1624,1624,34.023546963,0.001475055744,-28.5764040197,0.0023233008524,0.421006135268,0.0242690701134
1625,1625,31.8360280531,0.0007397607838,-26.78638287,0.0009735029553,0.838849675235,0.0182094600475
1626,1626,27.6221667046,0.0027618764964,-27.8415664451,0.0043971579072,0.220492726481,0.0172765303331
1627,1627,11.7073608371,0.0056222947058,-12.2768877827,0.0097147248882,0.329916162844,0.0501921997225
1628,1628,11.1666465535,0.002300803874,-16.1830133427,0.0027656066845,0.718409605709,0.0405647506849
1629,1629,32.5335490795,0.0016003611728,-10.0882667398,0.0023172421286,1.1625912878,0.0551575425555
1630,1630,31.2606929888,0.0100913507314,-24.6769040956,0.01062595382,0.107064735902,0.0197019666363
1631,1631,30.7247649944,0.0059220664288,-33.6379875434,0.0084571082154,0.170631218851,0.0295354322163
1632,1632,35.5564009682,0.0108004095184,-21.7400643684,0.0131385255231,0.0982925797211,0.0234076225441
1633,1633,29.6258923431,0.0002251982549,-24.8175078311,0.0003065403219,0.194002472045,0.0155475277517
1634,1634,31.9185147262,0.0002280443647,-22.7475445089,0.0003009440231,2.79067196573,0.0206789006373
1635,1635,27.0290385448,0.0033909479581,-38.78956327,0.004313439524,0.572973902395,0.0486561192898
1636,1636,10.8664546364,0.0014463341633,-19.1885303255,0.0021719559694,0.785789368237,0.0375353475516
1637,1637,27.3763459608,0.0055299149249,-18.4241586074,0.0065788854777,0.147836062935,0.0226103102458
1638,1638,33.365375888,0.0036118980409,-16.1089057088,0.0049135995631,0.180626360125,0.025573653617
1639,1639,24.3911178589,0.0036572394065,-30.9915391796,0.0042346875451,0.212746405758,0.0192399926926
1640,1640,33.2792166869,0.0047378871405,-15.0298020273,0.0061772113289,0.263090714131,0.0309570116125
1641,1641,38.668728792,0.0063157045708,-28.2621592124,0.0075510667753,0.18851740571,0.0288715257947
1642,1642,40.8677925624,0.0048078526971,-31.9238064297,0.0059542519798,0.4526353692,0.0477876581752
1643,1643,20.6029896449,0.0044119153149,-21.5494546678,0.0068383427235,0.159226938937,0.0212532296028
1644,1644,39.9395858153,0.0049643088649,-17.4039223288,0.0045370699643,0.294625162078,0.041986312867
1645,1645,17.3666680483,0.0017927171836,-8.84768349671,0.0022206928918,1.15864394494,0.0564107232653
1646,1646,34.286884953,0.0047364565297,-25.841950932,0.0045342069184,0.200756445932,0.0213631277214
1647,1647,23.8008750743,0.0008358203864,-23.3322259089,0.0011596735468,0.651304899065,0.017265885765
1648,1648,26.3737776058,0.0034790485823,-24.1622424666,0.0085241824446,0.104375258288,0.0174690633693
1649,1649,44.051793237,0.0024248250892,-21.698029128,0.0032542123851,0.930207177643,0.0609218131026
1650,1650,28.5163831079,0.0056049159958,-24.7896780171,0.0065171488714,0.149506079289,0.016226813359
1651,1651,33.8248790654,0.0002714316507,-31.3613443166,0.0003625619592,3.20502981224,0.0241592540557
1652,1652,18.7207202911,0.0040259537858,-29.7953984834,0.0076538793888,0.150751062786,0.023906838055
1653,1653,30.8354217356,0.0024795385558,-15.2378042747,0.0033213470776,0.390156490839,0.0260939614659
1654,1654,18.3176823327,0.0052737531816,-16.8913447816,0.0078785824605,0.144023178276,0.0270217566498
1655,1655,33.8375597381,0.0026640028498,-24.7069753968,0.003191253753,0.267553130875,0.0195250561057
1656,1656,28.8243887951,0.0019894736378,-14.8258333934,0.0028197045004,0.427351416023,0.0261713659139
1657,1657,19.1818258281,0.0036723371993,-20.1571618805,0.0054597248134,0.219817902599,0.0232346092734
1658,1658,20.6988636762,0.0061695636358,-23.2871261273,0.0077538815347,0.116040662038,0.018365435037
1659,1659,27.859976186,0.0041913661775,-29.4668112765,0.0046028974054,0.236092342054,0.0239141980195
1660,1660,37.5100325293,0.006171122361,-16.8920643345,0.0088869163121,0.245188626461,0.0324199924349
1661,1661,17.5890548762,0.0076025375965,-11.2466175729,0.0083440678506,0.373024181294,0.0393738214633
1662,1662,30.2563063475,0.0011555672654,-31.0287644008,0.0013164295909,0.0697258917615,0.0302822090686
1663,1663,29.3665296113,0.0053377686372,-28.9188261016,0.0063877584393,0.146434969293,0.0195504452847
1664,1664,32.9510835964,0.0110619139566,-17.0786970158,0.0094174232554,0.152125303995,0.0248205749951
1665,1665,26.9023328973,0.0083192705067,-9.64959396351,0.0095319859685,0.339774312735,0.0667272393631
1666,1666,30.3853374813,0.0072299599853,-32.6598034473,0.0128150294812,0.141839486647,0.0241905278639
1667,1667,34.7714921761,0.010842404846,-17.4695566059,0.010770831387,0.148382449624,0.0270754870048
1668,1668,28.6153132888,0.0061263253764,-6.91720739686,0.0072422132042,0.551990898627,0.0749069148838
1669,1669,10.108955035,0.0011313734546,-15.3596443369,0.0013151960731,1.67558387592,0.0459521521618
1670,1670,20.2619303339,0.0015538810325,-31.3492372064,0.0027932636616,0.34835472225,0.0226751658081
1671,1671,39.0056444474,0.0056319758977,-32.6521086822,0.0077386295376,0.240730944159,0.0407614647672
1672,1672,14.0525352398,0.002201496096,-22.968654511,0.0027721761177,0.488818239451,0.0276455846348
1673,1673,28.4786768295,0.0026623403639,-30.4950195449,0.0033857298399,0.248973808437,0.0185836200042
1674,1674,31.1391907527,0.0024160170263,-20.9719276132,0.0028028701994,0.315527408944,0.0197292244429
1675,1675,23.0862544329,0.0010754654268,-6.87379087334,0.001217431067,2.95130283918,0.0710164332791
1676,1676,38.6311214675,0.0028348454049,-9.62953443642,0.0039058708239,1.0343350573,0.092985731198
1677,1677,12.6583501014,0.001024993736,-29.2744957866,0.0015205657566,0.911845407823,0.0300762305312
1678,1678,30.437909256,0.0013435577106,-28.4595567197,0.0020797770831,0.395642035933,0.020265704407
1679,1679,10.2173907422,0.0014356723534,-20.716814415,0.00194465627,0.920060043661,0.032676836953
1680,1680,13.2508508459,0.0013671211654,-23.8001237846,0.0022404350503,0.568722034446,0.0229723709621
1681,1681,25.4964821883,0.005610581246,-16.2502673236,0.0085209410351,0.151913774689,0.0263106835765
1682,1682,29.2229100361,0.0031461191532,-36.5201649453,0.0037298336423,0.38514007534,0.0355877499214
1683,1683,30.134255828,0.0039724646788,-37.4757115121,0.0079272159933,0.223960826814,0.0414441633042
